RAM,7168
EXPERIMENT,Precopy
Experiment,Disk,Destination-Ready,start-sysbench,vm_stop,setup-time,downtime,total-time,ram-total,ram-postcopy-requests,ram-dirty-sync-count,ram-remaining,ram-mbps,ram-transferred,ram-duplicate,ram-dirty-pages-rate,ram-skipped,ram-normal-bytes,ram-normal
1,sysbench_disk4,100,100,100,32,842,9789,7533830144,0,4,0,726.6798548734241,886050981,1638407,0,0,869605376,212306,
2,sysbench_disk4,100,100,100,31,202,9621,7533830144,0,4,0,765.8419428571428,917827012,1625038,0,0,901439488,220078,
3,sysbench_disk4,100,100,100,31,236,9819,7533830144,0,5,0,768.9708745402535,940610078,1625232,0,0,924176384,225629,
4,sysbench_disk4,100,100,100,31,283,9685,7533830144,0,4,0,775.0380120157448,935051124,1626366,0,0,918618112,224272,
5,sysbench_disk4,100,100,100,32,558,10125,7533830144,0,4,0,741.3286451996433,935052935,1626105,0,0,918622208,224273,
6,sysbench_disk4,100,100,100,30,265,9734,7533830144,0,4,0,771.7858672712283,935950240,1625946,0,0,919519232,224492,
7,sysbench_disk4,100,100,100,31,258,9700,7533830144,0,4,0,773.7093366428793,934898660,1626294,0,0,918466560,224235,
8,sysbench_disk4,100,100,100,31,258,9706,7533830144,0,4,0,774.1018426873385,935953409,1626299,0,0,919519232,224492,
9,sysbench_disk4,100,100,100,31,278,9703,7533830144,0,4,0,777.3345508684864,939571685,1625223,0,0,923140096,225376,
10,sysbench_disk4,100,100,100,31,308,9725,7533830144,0,4,0,773.0401237879101,936505613,1625639,0,0,920076288,224628,
11,sysbench_disk4,100,100,100,31,279,9701,7533830144,0,4,0,774.4691863495347,935913852,1626006,0,0,919482368,224483,
12,sysbench_disk4,100,100,100,30,309,9743,7533830144,0,4,0,773.7793991557706,939239156,1625670,0,0,922804224,225294,
13,sysbench_disk4,100,100,100,39,246,9702,7533830144,0,4,0,776.0619236262031,937160019,1625845,0,0,920727552,224787,
14,sysbench_disk4,100,100,100,32,272,9729,7533830144,0,4,0,773.7299560688873,937631656,1626266,0,0,921194496,224901,
15,sysbench_disk4,100,100,100,31,287,9720,7533830144,0,4,0,771.8466962534833,934576803,1626557,0,0,918142976,224156,
16,sysbench_disk4,100,100,100,31,253,9700,7533830144,0,5,0,777.2609328782708,939190948,1625326,0,0,922759168,225283,
17,sysbench_disk4,100,100,100,31,279,9730,7533830144,0,5,0,773.0249163831323,936970036,1625710,0,0,920539136,224741,
18,sysbench_disk4,100,100,100,31,257,9697,7533830144,0,4,0,774.6514214773433,935746793,1626139,0,0,919314432,224442,
19,sysbench_disk4,100,100,100,31,255,9676,7533830144,0,4,0,775.4942191809228,934729191,1626161,0,0,918298624,224194,
20,sysbench_disk4,100,100,100,31,261,9891,7533830144,0,4,0,760.1088365111561,936608294,1626096,0,0,920174592,224652,
EXPERIMENT,Postcopy
Experiment,Disk,Destination-Ready,start-sysbench,vm_stop,setup-time,downtime,total-time,ram-total,ram-postcopy-requests,ram-dirty-sync-count,ram-remaining,ram-mbps,ram-transferred,ram-duplicate,ram-dirty-pages-rate,ram-skipped,ram-normal-bytes,ram-normal
1,sysbench_disk5,100,100,100,31,18,7825,7533830144,375,2,0,860.0514169874263,837793986,1638767,0,0,821440512,200547,
2,sysbench_disk5,100,100,100,38,94,8377,7533830144,402,2,0,858.2211315505456,894476947,1624925,0,0,878137344,214389,
3,sysbench_disk5,100,100,100,38,22,8060,7533830144,457,2,0,889.7457402144104,892081372,1625510,0,0,875741184,213804,
4,sysbench_disk5,100,100,100,31,17,8208,7533830144,422,2,0,875.1797118747706,894431902,1624936,0,0,878092288,214378,
5,sysbench_disk5,100,100,100,31,20,8240,7533830144,516,2,0,871.8878869533439,894554781,1624906,0,0,878215168,214408,
6,sysbench_disk5,100,100,100,30,23,7930,7533830144,497,2,0,902.4577103797469,891065812,1625758,0,0,874725376,213556,
7,sysbench_disk5,100,100,100,31,19,8255,7533830144,466,2,0,867.7720826848249,891958522,1625540,0,0,875618304,213774,
8,sysbench_disk5,100,100,100,31,17,8278,7533830144,579,2,0,867.9777383290893,894665404,1624879,0,0,878325760,214435,
9,sysbench_disk5,100,100,100,40,59,8383,7533830144,575,2,0,854.5857643533501,891114952,1625746,0,0,874774528,213568,
10,sysbench_disk5,100,100,100,31,20,8021,7533830144,484,2,0,891.6978142678348,890472037,1625903,0,0,874131456,213411,
11,sysbench_disk5,100,100,100,38,22,8282,7533830144,458,2,0,868.0114759825327,894374601,1624950,0,0,878034944,214364,
12,sysbench_disk5,100,100,100,31,25,8262,7533830144,430,2,0,867.9336459725428,892884021,1625314,0,0,876544000,214000,
13,sysbench_disk5,100,100,100,31,18,8350,7533830144,430,2,0,859.9220300516889,894100236,1625017,0,0,877760512,214297,
14,sysbench_disk5,100,100,100,30,18,8242,7533830144,497,2,0,871.294073063809,894272197,1624975,0,0,877932544,214339,
15,sysbench_disk5,100,100,100,36,22,8437,7533830144,542,2,0,852.0277843113915,894624396,1624889,0,0,878284800,214425,
16,sysbench_disk5,100,100,100,31,20,8429,7533830144,515,2,0,852.7806906406287,895095321,1624774,0,0,878755840,214540,
17,sysbench_disk5,100,100,100,31,22,8224,7533830144,447,2,0,873.9704411082631,894943777,1624811,0,0,878604288,214503,
18,sysbench_disk5,100,100,100,31,21,8175,7533830144,494,2,0,878.3076925343812,894006022,1625040,0,0,877666304,214274,
19,sysbench_disk5,100,100,100,39,22,8446,7533830144,438,2,0,848.3645286071131,891413887,1625673,0,0,875073536,213641,
20,sysbench_disk5,100,100,100,38,21,8174,7533830144,476,2,0,877.749936086529,892560516,1625393,0,0,876220416,213921,
EXPERIMENT,Hybrid
Experiment,Disk,Destination-Ready,start-sysbench,vm_stop,setup-time,downtime,total-time,ram-total,ram-postcopy-requests,ram-dirty-sync-count,ram-remaining,ram-mbps,ram-transferred,ram-duplicate,ram-dirty-pages-rate,ram-skipped,ram-normal-bytes,ram-normal
1,sysbench_disk6,100,100,100,31,20,7916,7533830144,555,2,0,850.2799137603043,837945687,1638741,0,0,821592064,200584,
2,sysbench_disk6,100,100,100,31,89,8519,7533830144,362,2,0,841.5389114043355,892761388,1625352,0,0,876421120,213970,
3,sysbench_disk6,100,100,100,30,21,8373,7533830144,440,2,0,858.6544974229894,895357698,1624729,0,0,879017984,214604,
4,sysbench_disk6,100,100,100,31,23,8444,7533830144,506,2,0,848.079302983478,891749912,1625601,0,0,875409408,213723,
5,sysbench_disk6,100,100,100,31,22,8347,7533830144,529,2,0,859.8900615680616,893744204,1625117,0,0,877404160,214210,
6,sysbench_disk6,100,100,100,30,22,8492,7533830144,456,2,0,841.7901016308202,890292081,1625959,0,0,873951232,213367,
7,sysbench_disk6,100,100,100,30,32,8498,7533830144,383,2,0,844.1300170051961,893400172,1625201,0,0,877060096,214126,
8,sysbench_disk6,100,100,100,38,26,8533,7533830144,540,2,0,841.798044967628,893772872,1625108,0,0,877432832,214217,
9,sysbench_disk6,100,100,100,40,24,8372,7533830144,406,2,0,854.5859683149304,889939883,1626046,0,0,873598976,213281,
10,sysbench_disk6,100,100,100,32,24,8474,7533830144,426,2,0,846.4854053541815,893142211,1625265,0,0,876802048,214063,
11,sysbench_disk6,100,100,100,30,21,8433,7533830144,435,2,0,852.4101430441509,895238859,1624753,0,0,878899200,214575,
