RAM,6144
EXPERIMENT,Precopy
Experiment,Disk,Destination-Ready,start-sysbench,vm_stop,setup-time,downtime,total-time,ram-total,ram-postcopy-requests,ram-dirty-sync-count,ram-remaining,ram-mbps,ram-transferred,ram-duplicate,ram-dirty-pages-rate,ram-skipped,ram-normal-bytes,ram-normal
1,sysbench_disk7,100,100,100,28,688,9291,6460088320,0,5,0,749.6619816474143,867789260,1379982,0,0,853700608,208423,
2,sysbench_disk7,100,100,100,27,207,9206,6460088320,0,4,0,791.7720936921233,908233579,1365317,0,0,894197760,218310,
3,sysbench_disk7,100,100,100,27,275,9242,6460088320,0,4,0,794.0364015192621,914404743,1368369,0,0,900329472,219807,
4,sysbench_disk7,100,100,100,27,276,9293,6460088320,0,4,0,794.8695963738398,920431753,1367259,0,0,906354688,221278,
5,sysbench_disk7,100,100,100,27,382,9321,6460088320,0,4,0,789.4988181622552,916974335,1367513,0,0,902901760,220435,
6,sysbench_disk7,100,100,100,27,307,9365,6460088320,0,4,0,789.4800779610194,921294644,1366918,0,0,907218944,221489,
7,sysbench_disk7,100,100,100,27,254,9258,6460088320,0,4,0,796.8412540353158,919229265,1367715,0,0,905150464,220984,
8,sysbench_disk7,100,100,100,27,304,9263,6460088320,0,4,0,796.984677349502,919893083,1367141,0,0,905818112,221147,
9,sysbench_disk7,100,100,100,28,250,9315,6460088320,0,4,0,794.739475826424,922367492,1367110,0,0,908288000,221750,
10,sysbench_disk7,100,100,100,28,271,9279,6460088320,0,4,0,795.3831542535943,919535488,1367994,0,0,905453568,221058,
11,sysbench_disk7,100,100,100,27,299,9289,6460088320,0,4,0,792.7326892679766,917560584,1367898,0,0,903483392,220577,
12,sysbench_disk7,100,100,100,27,258,9243,6460088320,0,4,0,796.2285477430555,917029360,1367698,0,0,902955008,220448,
13,sysbench_disk7,100,100,100,27,288,9367,6460088320,0,4,0,786.2903563169165,917768284,1367718,0,0,903692288,220628,
14,sysbench_disk7,100,100,100,35,287,9260,6460088320,0,4,0,795.6360845528455,917242163,1367629,0,0,903168000,220500,
15,sysbench_disk7,100,100,100,26,282,9370,6460088320,0,4,0,785.8514751712328,917648546,1367636,0,0,903573504,220599,
16,sysbench_disk7,100,100,100,27,514,9534,6460088320,0,4,0,776.0721422110024,922038765,1366607,0,0,907964416,221671,
17,sysbench_disk7,100,100,100,27,286,9285,6460088320,0,4,0,797.6302562108448,922831687,1367161,0,0,908750848,221863,
