RAM,3072
EXPERIMENT,Precopy
Experiment,Disk,Destination-Ready,start-sysbench,vm_stop,setup-time,downtime,total-time,ram-total,ram-postcopy-requests,ram-dirty-sync-count,ram-remaining,ram-mbps,ram-transferred,ram-duplicate,ram-dirty-pages-rate,ram-skipped,ram-normal-bytes,ram-normal
1,sysbench_disk,100,100,100,15,205,7744,3238862848,0,4,0,860.6890764652607,831319252,595014,0,0,824352768,201258,
2,sysbench_disk,100,100,100,15,186,7710,3238862848,0,4,0,868.1358388564003,834824478,594152,0,0,827858944,202114,
3,sysbench_disk,100,100,100,16,207,7761,3238862848,0,4,0,863.5123759845061,835773897,594299,0,0,828805120,202345,
4,sysbench_disk,100,100,100,16,305,7819,3238862848,0,4,0,867.0516129693708,845486485,595039,0,0,838492160,204710,
5,sysbench_disk,100,100,100,15,247,7743,3238862848,0,4,0,865.5202412008281,835878581,595447,0,0,828899328,202368,
6,sysbench_disk,100,100,100,16,291,7867,3238862848,0,5,0,870.4135901159087,853988115,594829,0,0,846979072,206782,
7,sysbench_disk,100,100,100,15,217,7710,3238862848,0,4,0,866.9197816764132,833654511,595025,0,0,826683392,201827,
8,sysbench_disk,100,100,100,16,214,7690,3238862848,0,4,0,863.0748438884544,827690802,595868,0,0,820723712,200372,
9,sysbench_disk,100,100,100,16,204,7660,3238862848,0,4,0,867.3252872841445,828515358,595832,0,0,821547008,200573,
10,sysbench_disk,100,100,100,16,179,7725,3238862848,0,4,0,867.7872481515112,836007495,594265,0,0,829038592,202402,
EXPERIMENT,Postcopy
Experiment,Disk,Destination-Ready,start-sysbench,vm_stop,setup-time,downtime,total-time,ram-total,ram-postcopy-requests,ram-dirty-sync-count,ram-remaining,ram-mbps,ram-transferred,ram-duplicate,ram-dirty-pages-rate,ram-skipped,ram-normal-bytes,ram-normal
1,sysbench_disk,100,100,100,15,21,7165,3238862848,338,2,0,909.2178047552447,812505028,594062,0,0,805584896,196676,
2,sysbench_disk,100,100,100,16,21,7077,3238862848,416,2,0,914.5352567624982,807083248,595386,0,0,800161792,195352,
3,sysbench_disk,100,100,100,20,27,7202,3238862848,319,2,0,905.4130604288499,812726158,594008,0,0,805806080,196730,
4,sysbench_disk,100,100,100,16,64,7184,3238862848,355,2,0,907.7436316964286,813229843,593885,0,0,806309888,196853,
5,sysbench_disk,100,100,100,15,67,7187,3238862848,322,2,0,904.0901249302844,810408388,594574,0,0,803487744,196164,
6,sysbench_disk,100,100,100,21,19,7150,3238862848,297,2,0,906.6023273951466,807787588,595214,0,0,800866304,195524,
7,sysbench_disk,100,100,100,15,19,7186,3238862848,336,2,0,903.3756173476502,809654908,594758,0,0,802734080,195980,
8,sysbench_disk,100,100,100,16,19,7099,3238862848,301,2,0,911.0887273754059,806546803,595517,0,0,799625216,195221,
9,sysbench_disk,100,100,100,16,18,7173,3238862848,313,2,0,909.614835266173,813655723,593781,0,0,806735872,196957,
10,sysbench_disk,100,100,100,15,21,7075,3238862848,311,2,0,916.6183206798868,808807243,594965,0,0,801886208,195773,
EXPERIMENT,Hybrid
Experiment,Disk,Destination-Ready,start-sysbench,vm_stop,setup-time,downtime,total-time,ram-total,ram-postcopy-requests,ram-dirty-sync-count,ram-remaining,ram-mbps,ram-transferred,ram-duplicate,ram-dirty-pages-rate,ram-skipped,ram-normal-bytes,ram-normal
1,sysbench_disk,100,100,100,20,23,7229,3238862848,294,2,0,897.2783076709668,808451222,595063,0,0,801529856,195686,
2,sysbench_disk,100,100,100,21,23,7306,3238862848,298,2,0,891.1732941660947,811416020,594341,0,0,804495360,196410,
3,sysbench_disk,100,100,100,15,22,7279,3238862848,323,2,0,893.8623854625552,811518377,594314,0,0,804597760,196435,
4,sysbench_disk,100,100,100,16,67,7340,3238862848,459,2,0,886.5486673948662,811526574,594316,0,0,804605952,196437,
5,sysbench_disk,100,100,100,16,71,7287,3238862848,282,2,0,889.4062813918306,808250543,595111,0,0,801329152,195637,
6,sysbench_disk,100,100,100,16,20,7354,3238862848,336,2,0,884.2320468792587,810953216,594448,0,0,804032512,196297,
7,sysbench_disk,100,100,100,15,76,7382,3238862848,303,2,0,881.1783260485952,811346358,594356,0,0,804425728,196393,
8,sysbench_disk,100,100,100,16,4,7291,3238862848,317,2,0,890.8761589003437,810031892,594677,0,0,803110912,196072,
9,sysbench_disk,100,100,100,16,12,7311,3238862848,307,2,0,894.0651339273475,815167013,593422,0,0,808247296,197326,
10,sysbench_disk,100,100,100,16,63,7348,3238862848,334,2,0,887.0378025095472,812861499,593985,0,0,805941248,196763,
