RAM,4096
EXPERIMENT,Precopy
Experiment,Disk,Destination-Ready,start-sysbench,vm_stop,setup-time,downtime,total-time,ram-total,ram-postcopy-requests,ram-dirty-sync-count,ram-remaining,ram-mbps,ram-transferred,ram-duplicate,ram-dirty-pages-rate,ram-skipped,ram-normal-bytes,ram-normal
1,sysbench_disk,100,100,100,20,170,8116,4312604672,0,4,0,842.5766699604744,852473548,852902,0,0,843149312,205847,
2,sysbench_disk,100,100,100,20,267,8207,4312604672,0,4,0,836.2527441065102,855586360,852666,0,0,846258176,206606,
3,sysbench_disk,100,100,100,19,216,8173,4312604672,0,4,0,838.095678194751,854014968,852258,0,0,844693504,206224,
4,sysbench_disk,100,100,100,20,295,8300,4312604672,0,4,0,844.5497352657005,873894924,852734,0,0,864530432,211067,
5,sysbench_disk,100,100,100,20,189,8167,4312604672,0,4,0,841.0499010678777,856290141,852431,0,0,846962688,206778,
6,sysbench_disk,100,100,100,19,261,8318,4312604672,0,4,0,842.4714842752139,873744784,852922,0,0,864378880,211030,
7,sysbench_disk,100,100,100,20,277,8233,4312604672,0,4,0,840.2784375989286,862436819,852765,0,0,853094400,208275,
8,sysbench_disk,100,100,100,19,170,8137,4312604672,0,4,0,843.2022488297611,855425420,852110,0,0,846102528,206568,
9,sysbench_disk,100,100,100,19,238,8367,4312604672,0,5,0,839.6935189266891,876006115,852469,0,0,866639872,211582,
10,sysbench_disk,100,100,100,19,175,8086,4312604672,0,4,0,843.203447130284,850051234,853252,0,0,840728576,205256,
EXPERIMENT,Postcopy
Experiment,Disk,Destination-Ready,start-sysbench,vm_stop,setup-time,downtime,total-time,ram-total,ram-postcopy-requests,ram-dirty-sync-count,ram-remaining,ram-mbps,ram-transferred,ram-duplicate,ram-dirty-pages-rate,ram-skipped,ram-normal-bytes,ram-normal
1,sysbench_disk,100,100,100,26,21,7448,4312604672,325,2,0,890.6533398005929,826195257,853439,0,0,816918528,199443,
2,sysbench_disk,100,100,100,19,96,7388,4312604672,329,2,0,903.5987005021034,832218934,851968,0,0,822943744,200914,
3,sysbench_disk,100,100,100,20,20,7415,4312604672,335,2,0,896.0404467883704,828168979,852957,0,0,818892800,199925,
4,sysbench_disk,100,100,100,24,5,7382,4312604672,450,2,0,905.3458592008698,832583389,851879,0,0,823308288,201003,
5,sysbench_disk,100,100,100,19,89,7503,4312604672,332,2,0,889.0967461250667,831641539,852109,0,0,822366208,200773,
6,sysbench_disk,100,100,100,26,76,7335,4312604672,308,2,0,909.1429098371871,830507224,852386,0,0,821231616,200496,
7,sysbench_disk,100,100,100,19,78,7425,4312604672,331,2,0,901.7826551444775,834716884,851358,0,0,825442304,201524,
8,sysbench_disk,100,100,100,20,22,7381,4312604672,392,2,0,904.3047988045103,831965044,852030,0,0,822689792,200852,
9,sysbench_disk,100,100,100,19,25,7507,4312604672,330,2,0,888.2454893162394,831289369,852195,0,0,822013952,200687,
10,sysbench_disk,100,100,100,19,24,7540,4312604672,379,2,0,886.4868384523335,833300014,851704,0,0,824025088,201178,
EXPERIMENT,Hybrid
Experiment,Disk,Destination-Ready,start-sysbench,vm_stop,setup-time,downtime,total-time,ram-total,ram-postcopy-requests,ram-dirty-sync-count,ram-remaining,ram-mbps,ram-transferred,ram-duplicate,ram-dirty-pages-rate,ram-skipped,ram-normal-bytes,ram-normal
1,sysbench_disk,100,100,100,26,70,7604,4312604672,437,2,0,879.2356569015571,832747339,851846,0,0,823472128,201043,
2,sysbench_disk,100,100,100,20,14,7596,4312604672,324,2,0,880.8861520591341,834090517,851520,0,0,824815616,201371,
3,sysbench_disk,100,100,100,19,83,7542,4312604672,315,2,0,883.6170634055562,830822725,852320,0,0,821547008,200573,
4,sysbench_disk,100,100,100,19,23,7510,4312604672,321,2,0,886.3903094379923,829884979,852550,0,0,820609024,200344,
5,sysbench_disk,100,100,100,19,68,7640,4312604672,340,2,0,875.4569143157066,833873482,851573,0,0,824598528,201318,
6,sysbench_disk,100,100,100,20,27,7599,4312604672,319,2,0,879.6989650349651,833296114,851717,0,0,824020992,201177,
7,sysbench_disk,100,100,100,20,110,7602,4312604672,322,2,0,878.1021904510683,832112650,852005,0,0,822837248,200888,
8,sysbench_disk,100,100,100,19,22,7598,4312604672,386,2,0,878.0478395566697,831731833,852100,0,0,822456320,200795,
9,sysbench_disk,100,100,100,20,18,7582,4312604672,264,2,0,882.075221370008,833672854,851625,0,0,824397824,201269,
10,sysbench_disk,100,100,100,19,21,7521,4312604672,285,2,0,886.483413489736,831191230,852225,0,0,821915648,200663,
