RAM,3072
EXPERIMENT,Precopy
Experiment,Disk,Destination-Ready,start-sysbench,vm_stop,setup-time,downtime,total-time,ram-total,ram-postcopy-requests,ram-dirty-sync-count,ram-remaining,ram-mbps,ram-transferred,ram-duplicate,ram-dirty-pages-rate,ram-skipped,ram-normal-bytes,ram-normal
1,sysbench_disk,100,100,100,20,359,6508,3238862848,0,4,0,827.8770690505548,671183396,638150,0,0,664141824,162144,
2,sysbench_disk,100,100,100,14,151,6280,3238862848,0,4,0,844.9185113309927,661557255,631513,0,0,654594048,159813,
3,sysbench_disk,100,100,100,15,185,6305,3238862848,0,3,0,842.0301036565978,661820980,631630,0,0,654856192,159877,
4,5,sysbench_disk,100,100,100,14,319,10540,3238862848,0,14,0,867.9537594527836,1141784416,726470,0,0,1133031424,276619,
6,sysbench_disk,100,100,100,15,189,6273,3238862848,0,3,0,844.5957635027165,660459877,631791,0,0,653496320,159545,
7,sysbench_disk,100,100,100,15,149,6302,3238862848,0,4,0,841.6373341816447,661196551,631561,0,0,654233600,159725,
8,sysbench_disk,100,100,100,15,224,6288,3238862848,0,3,0,838.5809175832935,657327083,632541,0,0,650362880,158780,
9,sysbench_disk,100,100,100,15,167,6266,3238862848,0,3,0,846.066914093745,660870346,631796,0,0,653905920,159645,
10,sysbench_disk,100,100,100,14,188,5879,3238862848,0,3,0,835.6011826086957,612375268,643414,0,0,605401088,147803,
EXPERIMENT,Postcopy
Experiment,Disk,Destination-Ready,start-sysbench,vm_stop,setup-time,downtime,total-time,ram-total,ram-postcopy-requests,ram-dirty-sync-count,ram-remaining,ram-mbps,ram-transferred,ram-duplicate,ram-dirty-pages-rate,ram-skipped,ram-normal-bytes,ram-normal
1,sysbench_disk,100,100,100,15,21,5840,3238862848,261,2,0,905.1717823175966,658967127,631556,0,0,652009472,159182,
2,sysbench_disk,100,100,100,15,18,5845,3238862848,399,2,0,898.9448754716981,654994977,632526,0,0,648036352,158212,
3,sysbench_disk,100,100,100,14,21,5809,3238862848,216,2,0,910.609580672994,659511762,631423,0,0,652554240,159315,
4,sysbench_disk,100,100,100,15,22,5788,3238862848,218,2,0,914.3465719729776,659704284,631376,0,0,652746752,159362,
5,sysbench_disk,100,100,100,20,19,5866,3238862848,196,2,0,899.8412206637016,657447911,631927,0,0,650489856,158811,
6,sysbench_disk,100,100,100,15,20,5861,3238862848,232,2,0,902.5199178925761,659405321,631449,0,0,652447744,159289,
7,sysbench_disk,100,100,100,16,20,5795,3238862848,221,2,0,903.5788170963834,652611687,633108,0,0,645652480,157630,
8,sysbench_disk,100,100,100,15,22,5817,3238862848,198,2,0,902.1876704584625,654200547,632720,0,0,647241728,158018,
9,sysbench_disk,100,100,100,14,23,5840,3238862848,207,2,0,904.0436416065912,658258721,631729,0,0,651300864,159009,
10,sysbench_disk,100,100,100,20,22,5806,3238862848,206,2,0,912.5583104044244,659896721,631329,0,0,652939264,159409,
EXPERIMENT,Hybrid
Experiment,Disk,Destination-Ready,start-sysbench,vm_stop,setup-time,downtime,total-time,ram-total,ram-postcopy-requests,ram-dirty-sync-count,ram-remaining,ram-mbps,ram-transferred,ram-duplicate,ram-dirty-pages-rate,ram-skipped,ram-normal-bytes,ram-normal
1,sysbench_disk,100,100,100,15,19,6042,3238862848,199,2,0,877.1557458105193,660715889,631138,0,0,653758464,159609,
2,sysbench_disk,100,100,100,21,20,5996,3238862848,189,2,0,884.3018068619247,660351497,631234,0,0,653393920,159520,
3,sysbench_disk,100,100,100,15,22,5910,3238862848,199,2,0,889.7614493638677,655531639,632403,0,0,648572928,158343,
4,sysbench_disk,100,100,100,15,22,5906,3238862848,273,2,0,888.9475117976575,654487403,632660,0,0,647528448,158088,
5,sysbench_disk,100,100,100,21,23,5951,3238862848,205,2,0,890.2168809443507,659761864,631380,0,0,652804096,159376,
6,sysbench_disk,100,100,100,14,22,6022,3238862848,172,2,0,879.4226764314247,660335101,631233,0,0,653377536,159516,
7,sysbench_disk,100,100,100,15,22,6039,3238862848,179,2,0,874.6287211155378,658484154,631681,0,0,651526144,159064,
8,sysbench_disk,100,100,100,15,20,5996,3238862848,189,2,0,883.5951780638688,660486540,631194,0,0,653529088,159553,
9,sysbench_disk,100,100,100,20,27,6078,3238862848,166,2,0,872.1966523605149,660359586,631224,0,0,653402112,159522,
10,sysbench_disk,100,100,100,21,21,6018,3238862848,207,2,0,881.4674283808571,660658662,631157,0,0,653701120,159595,
